TransactionID,CustomerID,AccountID,AccountType,TransactionType,Product,Firm,Region,Manager,TransactionDate,TransactionAmount,AccountBalance,RiskScore,CreditRating,TenureMonths
101,CUST4884,ACC37688,Current,Transfer,Savings Account,Firm E,West,Manager 1,11-09-2023,54221.47359,129287.9176,1.011858008,356,66
31,CUST3131,ACC82381,Current,Payment,Home Loan,Firm D,South,Manager 2,22-10-2023,36691.0233,104750.2569,0.487810362,310,149
151,CUST3059,ACC50439,Current,Withdrawal,Mutual Fund,Firm C,Central,Manager 3,21-02-2023,15288.42397,14584.98215,0.713084366,393,64
14,CUST2942,ACC46655,Current,Payment,Mutual Fund,Firm E,South,Manager 2,27-05-2024,14649.8624,55737.15323,0.505876185,729,160
193,CUST9066,ACC99409,Loan,Payment,Savings Account,Firm A,South,Manager 3,04-10-2023,41067.1941,127833.4649,0.132467899,473,219
191,CUST1887,ACC82381,Credit,Deposit,Savings Account,Firm A,East,Manager 3,05-03-2024,39899.64206,39892.88415,0.145603733,818,104
77,CUST4360,ACC70314,Loan,Payment,Savings Account,Firm B,South,Manager 1,01-07-2023,48377.6431,116825.3736,0.36364051,717,146
72,CUST3041,ACC10996,Savings,Payment,Savings Account,Firm E,North,Manager 4,16-10-2023,77860.86889,66344.39469,0.67069081,667,232
137,CUST2805,ACC35163,Current,Transfer,Personal Loan,Firm D,East,Manager 4,16-02-2023,74933.74533,58102.22183,0.495785744,331,58
21,CUST4684,ACC49140,Credit,Payment,Savings Account,Firm D,West,Manager 4,22-06-2024,96913.83489,15668.11799,0.720605963,783,168
94,CUST7395,ACC55331,Loan,Withdrawal,Credit Card,Firm D,South,Manager 2,21-11-2023,28291.18203,24472.8497,0.25310929,325,216
190,CUST1738,ACC90887,Savings,Withdrawal,Savings Account,Firm C,East,Manager 2,20-01-2024,-59669.07548,56004.32009,0.226498777,502,172
75,CUST3059,ACC47099,Current,Withdrawal,Mutual Fund,Firm C,Central,Manager 4,05-03-2024,14565.61112,68627.70966,0.997427024,434,69
1,CUST6776,ACC99549,Savings,Payment,Personal Loan,Firm E,West,Manager 2,22-03-2024,32735.51092,106823.1215,0.03904814,711,81
111,CUST4855,ACC50817,Current,Deposit,Personal Loan,Firm B,East,Manager 2,29-11-2023,14487.9027,37686.69051,0.433477092,527,61
39,CUST2464,ACC46655,Credit,Transfer,Home Loan,Firm A,South,Manager 1,08-06-2024,89908.8538,49838.66005,0.295515434,798,63
17,CUST7459,ACC45968,Loan,Withdrawal,Mutual Fund,Firm B,West,Manager 1,29-11-2023,72408.45758,64146.89458,0.363455752,672,88
194,CUST1962,ACC57597,Credit,Transfer,Savings Account,Firm E,North,Manager 3,15-05-2023,74648.33023,75612.47861,0.337384186,309,155
126,CUST7793,ACC49774,Current,Deposit,Home Loan,Firm A,South,Manager 1,11-08-2023,38268.58723,129706.0214,0.443119677,756,79
94,CUST3378,ACC30787,Savings,Transfer,Savings Account,Firm E,West,Manager 2,09-01-2023,67782.495,92378.77479,0.532869641,356,126
67,CUST5610,ACC94242,Credit,Transfer,Savings Account,Firm E,Central,Manager 2,16-08-2023,56871.65143,157730.2153,0.576156452,506,178
19,CUST5105,ACC74656,Current,Payment,Mutual Fund,Firm C,Central,Manager 1,18-08-2023,47105.64662,71157.36795,0.503826187,662,159
134,CUST9564,ACC82381,Savings,Transfer,Mutual Fund,Firm B,Central,Manager 4,30-12-2023,94737.44561,106041.0427,0.475956949,772,237
154,CUST6028,ACC34821,Savings,Deposit,Savings Account,Firm A,North,Manager 3,05-02-2023,75630.81417,68420.58805,0.423951197,603,209
129,CUST2349,ACC45521,Current,Deposit,Personal Loan,Firm C,North,Manager 4,01-07-2023,29836.08888,102799.3971,0.334994806,355,70
111,CUST7173,ACC64393,Loan,Payment,Credit Card,Firm E,North,Manager 3,17-07-2023,62886.20894,50746.55435,0.614533311,592,195
105,CUST6319,ACC11062,Credit,Withdrawal,Home Loan,Firm A,North,Manager 3,08-11-2023,34830.3898,49986.1121,0.477004647,560,208
71,CUST5428,ACC78089,Credit,Deposit,Home Loan,Firm A,Central,Manager 2,18-08-2023,22482.36679,103456.7125,0.379095405,497,59
6,CUST3187,ACC61926,Savings,Deposit,Mutual Fund,Firm A,West,Manager 3,03-03-2023,11790.96358,106915.8481,0.746728965,739,75
3,CUST7173,ACC15228,Current,Withdrawal,Personal Loan,Firm E,North,Manager 2,23-10-2023,60957.19678,43928.16163,0.286069374,495,13
50,CUST1042,ACC65144,Savings,Withdrawal,Home Loan,Firm A,Central,Manager 3,28-03-2024,83443.83846,59260.74405,0.366774084,505,200
22,CUST6210,ACC39161,Savings,Deposit,Mutual Fund,Firm A,South,Manager 2,26-09-2023,80862.91572,66327.72133,0.429226076,740,153
139,CUST9528,ACC28305,Loan,Transfer,Mutual Fund,Firm D,Central,Manager 3,28-01-2023,49925.632,89478.85424,0.014657808,591,65
94,CUST1962,ACC78089,Credit,Withdrawal,Savings Account,Firm B,North,Manager 1,14-04-2023,50628.57506,50603.7551,0.800007556,473,32
137,CUST1644,ACC80131,Loan,Deposit,Savings Account,Firm B,East,Manager 1,22-08-2023,14874.62748,100449.544,0.430868795,766,101
45,CUST4360,ACC46655,Loan,Transfer,Credit Card,Firm D,Central,Manager 3,05-07-2023,87392.75778,109750.6357,0.854451715,555,112
182,CUST7255,ACC34119,Credit,Payment,Mutual Fund,Firm E,East,Manager 1,13-09-2023,21882.73857,43556.21654,0.228623205,783,181
127,CUST8266,ACC88449,Current,Payment,Credit Card,Firm D,West,Manager 3,01-07-2023,66690.23305,45759.34789,0.84267986,847,115
93,CUST4763,ACC21878,Current,Deposit,Mutual Fund,Firm E,South,Manager 3,10-06-2023,61000.68008,19871.22066,0.417925573,542,126
181,CUST2188,ACC21429,Current,Transfer,Credit Card,Firm B,East,Manager 4,13-02-2024,41826.12141,38185.1146,0.225251106,617,229
37,CUST6937,ACC50439,Credit,Withdrawal,Personal Loan,Firm B,Central,Manager 2,22-03-2024,97674.69217,19727.51641,0.294506632,792,168
178,CUST2541,ACC16241,Savings,Deposit,Mutual Fund,Firm D,Central,Manager 3,24-10-2023,66673.77854,52203.2057,0.219475273,765,15
83,CUST6549,ACC83269,Current,Withdrawal,Mutual Fund,Firm B,West,Manager 3,19-10-2023,73062.59933,57908.36361,0.327184188,749,237
103,CUST5428,ACC42710,Current,Withdrawal,Savings Account,Firm A,East,Manager 2,18-08-2023,50667.69501,123509.0742,0.302605408,460,53
12,CUST1121,ACC43309,Credit,Transfer,Savings Account,Firm B,South,Manager 1,16-10-2023,166083.8296,69875.76042,0.708080603,372,230
33,CUST7793,ACC52650,Loan,Deposit,Personal Loan,Firm D,Central,Manager 3,11-06-2024,27316.67602,56737.26596,0.670749129,730,185
187,CUST8344,ACC31539,Credit,Transfer,Home Loan,Firm C,East,Manager 3,24-10-2023,15124.42838,77467.05809,1.139056864,454,48
100,CUST2018,ACC99117,Loan,Payment,Savings Account,Firm B,North,Manager 3,27-05-2024,11059.12026,100673.2103,0.756457659,750,156
197,CUST3069,ACC95774,Current,Deposit,Credit Card,Firm C,East,Manager 1,19-09-2023,102958.1893,112767.6622,0.386169138,448,202
146,CUST1498,ACC23985,Current,Payment,Home Loan,Firm B,North,Manager 3,21-02-2023,58900.52597,62943.07946,0.67210508,458,228
171,CUST1376,ACC29356,Credit,Withdrawal,Savings Account,Firm D,East,Manager 2,29-01-2024,81150.96501,91583.15867,0.299448897,365,91
132,CUST3069,ACC97225,Savings,Deposit,Home Loan,Firm D,Central,Manager 4,30-07-2023,33587.47947,97391.50269,0.560162789,329,124
138,CUST8288,ACC70314,Credit,Transfer,Mutual Fund,Firm C,Central,Manager 4,21-11-2023,8361.067869,81715.97061,0.369649174,311,102
166,CUST3315,ACC83005,Credit,Transfer,Mutual Fund,Firm B,Central,Manager 3,07-11-2023,10386.58783,86193.65492,0.13502857,422,130
165,CUST8461,ACC67701,Loan,Transfer,Credit Card,Firm C,East,Manager 3,29-05-2023,42658.86212,86800.95351,0.170135313,457,137
191,CUST9129,ACC29007,Credit,Payment,Savings Account,Firm E,Central,Manager 2,09-12-2023,40210.29981,93940.77375,0.580779266,679,144
146,CUST3059,ACC49422,Loan,Withdrawal,Mutual Fund,Firm C,West,Manager 1,30-07-2023,49234.95296,101668.8436,0.613463973,642,229
48,CUST5428,ACC26956,Loan,Payment,Savings Account,Firm E,East,Manager 2,11-08-2023,39289.40172,43017.22092,0.496883296,843,40
165,CUST2699,ACC20297,Credit,Deposit,Personal Loan,Firm C,Central,Manager 2,22-05-2024,48678.69833,72501.99069,0.28840928,320,55
133,CUST2694,ACC29477,Loan,Payment,Savings Account,Firm E,South,Manager 1,06-11-2023,91070.932,91613.95595,0.760211297,784,114
60,CUST9079,ACC45101,Loan,Transfer,Personal Loan,Firm B,West,Manager 1,04-05-2023,64512.35687,66171.51941,0.011243443,593,159
127,CUST8279,ACC78089,Loan,Transfer,Mutual Fund,Firm D,Central,Manager 4,28-09-2023,24315.60278,62608.86307,0.141242808,785,114
82,CUST5916,ACC19178,Current,Withdrawal,Credit Card,Firm D,West,Manager 2,12-01-2024,23270.89247,99571.99732,0.283321875,506,58
170,CUST6330,ACC39482,Savings,Transfer,Credit Card,Firm A,East,Manager 4,16-08-2023,-16065.17912,95614.18147,0.600890546,754,195
11,CUST7120,ACC53865,Loan,Payment,Personal Loan,Firm E,West,Manager 3,21-06-2024,22185.43995,106809.9807,0.361023734,547,105
10,CUST2942,ACC29396,Loan,Withdrawal,Credit Card,Firm A,South,Manager 3,19-09-2023,93775.82128,42812.84946,0.667118736,461,119
62,CUST5894,ACC23985,Credit,Transfer,Savings Account,Firm D,South,Manager 2,01-06-2023,110035.4653,87317.43354,0.923771202,671,152
37,CUST8390,ACC73104,Loan,Payment,Credit Card,Firm C,West,Manager 4,10-12-2023,81111.72042,101396.663,0.286700394,830,128
74,CUST1913,ACC94203,Savings,Payment,Credit Card,Firm E,Central,Manager 3,08-02-2024,94891.82898,48205.02014,0.439127543,652,79
123,CUST8390,ACC46655,Loan,Transfer,Home Loan,Firm B,North,Manager 1,12-01-2024,17119.20156,73636.40046,0.669830139,529,77
185,CUST8266,ACC67701,Current,Withdrawal,Credit Card,Firm E,South,Manager 3,02-05-2024,44812.08355,59825.02636,0.405281174,442,214
103,CUST2626,ACC19156,Loan,Withdrawal,Savings Account,Firm C,East,Manager 4,04-05-2024,62627.44966,126017.5872,0.603774819,585,28
152,CUST4769,ACC15228,Current,Transfer,Savings Account,Firm A,South,Manager 3,16-03-2023,58423.31779,52099.29238,0.785145423,364,184
8,CUST7388,ACC21264,Credit,Payment,Home Loan,Firm C,South,Manager 3,28-05-2024,74617.93753,90686.91346,-0.380360966,765,141
44,CUST3006,ACC70314,Loan,Transfer,Savings Account,Firm E,Central,Manager 1,09-12-2023,1229.102061,69291.1673,0.888433433,648,15
181,CUST3725,ACC28295,Credit,Payment,Credit Card,Firm B,North,Manager 4,16-10-2023,69707.11723,157673.1243,0.421455092,689,47
86,CUST6947,ACC96868,Credit,Transfer,Mutual Fund,Firm A,South,Manager 4,10-09-2023,20346.6254,58645.04941,0.078654744,802,219
187,CUST4669,ACC46655,Savings,Payment,Credit Card,Firm D,South,Manager 3,04-02-2023,35252.32523,78154.03559,0.965303402,537,72
96,CUST5351,ACC69323,Loan,Withdrawal,Savings Account,Firm E,Central,Manager 2,03-03-2023,23292.05982,135098.0434,0.718624059,315,99
52,CUST4669,ACC87602,Credit,Withdrawal,Home Loan,Firm B,West,Manager 3,12-02-2023,39047.2453,47133.2898,0.1880104,597,18
188,CUST6526,ACC73104,Loan,Transfer,Personal Loan,Firm B,South,Manager 4,21-01-2023,57917.67633,41083.53072,0.738067049,340,64
42,CUST9843,ACC45907,Loan,Payment,Mutual Fund,Firm E,South,Manager 4,14-03-2024,30918.87133,144824.0552,0.35846024,433,122
165,CUST5894,ACC45521,Savings,Deposit,Home Loan,Firm E,West,Manager 4,21-10-2023,73812.3266,-9207.916702,0.267379675,498,167
69,CUST6082,ACC18057,Credit,Payment,Home Loan,Firm B,East,Manager 3,30-03-2024,81957.46609,91644.14363,0.662105524,697,21
55,CUST4258,ACC45521,Savings,Transfer,Personal Loan,Firm C,Central,Manager 1,05-02-2023,70182.28508,77705.10793,0.523928064,418,67
162,CUST5174,ACC32890,Loan,Deposit,Home Loan,Firm C,North,Manager 3,21-02-2023,72427.78575,71449.57352,0.573189079,540,105
112,CUST1467,ACC34568,Loan,Transfer,Personal Loan,Firm D,East,Manager 3,02-01-2023,23961.26084,44806.6156,0.161687743,562,230
108,CUST3725,ACC94203,Current,Payment,Credit Card,Firm A,Central,Manager 3,23-04-2023,18600.65777,132956.4964,0.615322231,508,33
28,CUST6292,ACC88286,Loan,Withdrawal,Home Loan,Firm D,North,Manager 1,04-10-2023,42797.50781,33628.16391,0.674559501,480,95
30,CUST1768,ACC80442,Current,Withdrawal,Savings Account,Firm E,South,Manager 3,16-08-2023,12322.49792,68989.60147,0.563057355,615,159
86,CUST3378,ACC88252,Loan,Deposit,Savings Account,Firm C,North,Manager 4,03-05-2023,64481.81017,60954.3625,0.573752294,528,182
5,CUST5705,ACC72197,Current,Withdrawal,Personal Loan,Firm A,East,Manager 2,02-05-2024,39859.95635,75756.92285,0.566581218,770,12
132,CUST9962,ACC35419,Credit,Deposit,Mutual Fund,Firm B,West,Manager 2,11-06-2024,6483.094472,55698.32351,0.602706284,673,216
98,CUST9248,ACC30146,Current,Transfer,Home Loan,Firm C,East,Manager 2,29-01-2024,87002.45147,25113.77066,0.129235674,652,176
107,CUST1888,ACC67701,Savings,Payment,Credit Card,Firm D,Central,Manager 1,11-09-2023,36325.14144,94697.83192,0.548722988,848,167
32,CUST4769,ACC78589,Credit,Deposit,Home Loan,Firm E,East,Manager 3,08-01-2024,27040.10079,56434.13542,0.713065543,428,107
86,CUST4769,ACC15228,Loan,Withdrawal,Credit Card,Firm D,North,Manager 2,05-02-2024,53733.31589,79515.71725,0.254268022,359,106
75,CUST3725,ACC88286,Savings,Transfer,Credit Card,Firm A,North,Manager 2,22-06-2024,96977.59489,109659.5338,0.525932877,323,234
140,CUST3306,ACC11188,Credit,Payment,Savings Account,Firm E,North,Manager 2,24-12-2023,38965.98995,106361.5881,0.262841905,769,20
1,CUST4595,ACC42710,Loan,Payment,Personal Loan,Firm E,West,Manager 1,06-08-2023,39383.55907,40230.34533,0.625391165,613,221
86,CUST5609,ACC91220,Savings,Transfer,Mutual Fund,Firm C,East,Manager 4,01-06-2023,73233.79167,33539.61804,0.264462965,761,163
139,CUST3109,ACC62446,Current,Deposit,Credit Card,Firm E,Central,Manager 2,08-02-2024,49845.56914,16878.13164,0.740327137,512,226
192,CUST4360,ACC49422,Credit,Withdrawal,Home Loan,Firm E,Central,Manager 3,15-05-2024,76732.3929,63700.35189,0.390218845,642,120
76,CUST6735,ACC10117,Loan,Payment,Credit Card,Firm D,North,Manager 1,08-11-2023,83158.65148,110937.5741,0.609497243,687,236
6,CUST7481,ACC52131,Savings,Transfer,Mutual Fund,Firm D,West,Manager 1,06-07-2023,48535.99853,84133.84423,0.530185878,540,118
154,CUST3315,ACC40939,Current,Deposit,Personal Loan,Firm A,East,Manager 4,19-06-2023,26404.99136,59559.38867,0.213106692,486,176
62,CUST9079,ACC57700,Current,Deposit,Mutual Fund,Firm E,West,Manager 1,18-03-2023,67368.66921,82779.79991,0.616552655,638,55
142,CUST2871,ACC70460,Current,Payment,Home Loan,Firm C,West,Manager 1,29-05-2023,43413.12209,87136.6963,0.224742722,362,28
38,CUST2357,ACC42710,Current,Withdrawal,Personal Loan,Firm A,West,Manager 1,12-03-2024,23891.43937,53147.07154,0.167310649,326,145
10,CUST2612,ACC19178,Savings,Withdrawal,Credit Card,Firm A,Central,Manager 3,19-03-2024,42293.9179,33522.65724,0.543950002,602,7
114,CUST7173,ACC34568,Credit,Withdrawal,Savings Account,Firm C,South,Manager 1,04-05-2023,69326.36384,70727.16177,0.54969061,775,83
186,CUST1569,ACC26940,Savings,Payment,Personal Loan,Firm C,West,Manager 2,29-05-2023,45963.64249,39019.98408,0.429083258,448,75
63,CUST4625,ACC58667,Savings,Transfer,Credit Card,Firm D,West,Manager 2,28-11-2023,78415.16632,91470.29536,0.398999117,509,170
63,CUST3015,ACC13357,Credit,Deposit,Home Loan,Firm C,South,Manager 4,20-06-2023,32087.71965,60969.42049,0.302349138,765,63
39,CUST1042,ACC28612,Credit,Deposit,Savings Account,Firm E,East,Manager 3,17-02-2023,2929.174825,81168.80295,0.678559924,470,128
199,CUST9248,ACC28295,Savings,Withdrawal,Mutual Fund,Firm C,Central,Manager 4,24-11-2023,41118.19968,109756.6246,0.37392501,738,190
42,CUST2871,ACC55331,Loan,Withdrawal,Credit Card,Firm E,North,Manager 1,19-03-2024,49688.74921,184008.2588,0.306689678,466,17
39,CUST3131,ACC90887,Loan,Payment,Home Loan,Firm C,South,Manager 1,16-08-2023,64644.86493,95962.48088,0.459471154,457,227
169,CUST4763,ACC90887,Loan,Payment,Home Loan,Firm B,West,Manager 1,03-10-2023,9488.942966,107428.4961,0.240425693,725,49
150,CUST9248,ACC24981,Current,Deposit,Home Loan,Firm E,Central,Manager 3,16-08-2023,40205.17122,100870.7776,0.745804848,424,145
13,CUST7002,ACC78581,Current,Withdrawal,Mutual Fund,Firm B,South,Manager 4,11-06-2024,-2836.618108,108303.3448,0.879979365,760,137
88,CUST1768,ACC33287,Savings,Transfer,Mutual Fund,Firm E,North,Manager 1,04-02-2023,68646.39627,104345.8694,0.381410614,584,132
185,CUST7887,ACC71426,Current,Payment,Credit Card,Firm C,West,Manager 4,08-02-2024,89722.32511,79732.02229,0.59680199,364,148
199,CUST5121,ACC22255,Current,Deposit,Credit Card,Firm B,East,Manager 1,10-12-2023,43059.15757,35372.5327,0.322908283,601,192
43,CUST1913,ACC38559,Current,Payment,Mutual Fund,Firm D,West,Manager 1,31-10-2023,60230.8752,145695.0291,0.659132677,798,44
197,CUST5351,ACC92360,Savings,Transfer,Savings Account,Firm D,North,Manager 1,04-08-2023,63155.05251,71220.48878,0.394949063,467,232
168,CUST3602,ACC24880,Credit,Deposit,Home Loan,Firm A,West,Manager 2,26-09-2023,49818.53896,34099.05616,0.464511354,568,216
173,CUST1189,ACC75767,Savings,Deposit,Savings Account,Firm B,East,Manager 3,31-10-2023,103794.7366,71164.34386,0.765661052,696,126
124,CUST3810,ACC75767,Savings,Transfer,Savings Account,Firm D,South,Manager 4,27-05-2024,50891.05504,91684.90984,0.958379809,701,19
112,CUST2464,ACC29231,Loan,Deposit,Mutual Fund,Firm A,North,Manager 4,16-08-2023,71757.6579,113753.4928,0.519914985,706,21
66,CUST8250,ACC46655,Current,Transfer,Mutual Fund,Firm C,North,Manager 4,26-03-2023,38973.84486,64358.87177,0.698134528,634,21
156,CUST3378,ACC49364,Loan,Deposit,Personal Loan,Firm E,South,Manager 1,06-07-2023,38320.65052,-2614.910348,0.578094008,564,12
117,CUST3041,ACC95164,Credit,Deposit,Credit Card,Firm A,West,Manager 3,06-04-2024,142081.629,60296.30589,0.368575915,560,104
3,CUST9525,ACC66086,Loan,Withdrawal,Savings Account,Firm D,East,Manager 1,02-03-2024,-12305.47126,55340.95088,0.590229617,833,199
177,CUST7933,ACC76597,Credit,Payment,Personal Loan,Firm A,South,Manager 2,20-11-2023,10255.56272,89553.76569,0.457018007,316,37
196,CUST3153,ACC22036,Savings,Deposit,Personal Loan,Firm A,Central,Manager 2,12-01-2024,34001.37749,113917.1129,0.453893594,613,231
105,CUST2694,ACC74631,Loan,Payment,Personal Loan,Firm C,North,Manager 3,25-12-2023,73064.28556,15540.86429,0.580571156,561,40
24,CUST2612,ACC96277,Loan,Payment,Home Loan,Firm B,West,Manager 2,25-07-2023,66034.29992,106266.4062,0.161759712,461,137
57,CUST1189,ACC92558,Loan,Payment,Mutual Fund,Firm E,South,Manager 3,05-02-2023,96690.29781,61841.99795,0.43480626,548,193
87,CUST4780,ACC88516,Current,Payment,Personal Loan,Firm B,South,Manager 3,01-03-2024,30731.93506,64531.45263,0.288142596,335,227
172,CUST2109,ACC45951,Current,Deposit,Mutual Fund,Firm A,South,Manager 3,03-03-2023,56336.89066,77459.65821,0.2489477,568,122
8,CUST1749,ACC16664,Credit,Deposit,Home Loan,Firm A,Central,Manager 3,21-03-2024,39883.06036,162980.5791,0.403236433,446,23
183,CUST1114,ACC77773,Loan,Withdrawal,Mutual Fund,Firm E,South,Manager 3,05-03-2024,39721.28465,99018.53345,0.376480794,823,175
190,CUST1569,ACC76549,Loan,Deposit,Personal Loan,Firm C,West,Manager 3,10-09-2023,83818.63001,69131.96352,0.623709282,748,38
192,CUST4360,ACC34568,Savings,Withdrawal,Mutual Fund,Firm C,Central,Manager 1,17-06-2023,91847.88508,83257.8573,0.498793107,577,153
76,CUST7493,ACC91723,Savings,Payment,Home Loan,Firm E,East,Manager 1,01-03-2024,98264.75157,135415.8488,0.327495946,468,120
31,CUST7994,ACC21429,Loan,Deposit,Mutual Fund,Firm B,East,Manager 4,04-05-2024,57015.80382,82509.89988,0.642543265,385,188
39,CUST4780,ACC80131,Current,Deposit,Mutual Fund,Firm E,West,Manager 3,01-01-2024,55546.07039,85143.1429,0.520129842,441,203
168,CUST4584,ACC22255,Loan,Payment,Savings Account,Firm E,Central,Manager 3,15-01-2023,43135.1722,104622.3698,0.275065445,834,64
112,CUST7887,ACC99117,Loan,Withdrawal,Mutual Fund,Firm B,North,Manager 1,02-05-2024,42689.8457,99998.1843,0.460567008,311,160
86,CUST1840,ACC82381,Current,Transfer,Home Loan,Firm E,East,Manager 4,19-09-2023,-25337.31111,75038.05486,0.858876348,641,55
155,CUST6526,ACC78581,Loan,Transfer,Savings Account,Firm D,South,Manager 1,14-03-2024,53413.61783,87087.20157,0.471937503,644,200
54,CUST8529,ACC58667,Credit,Payment,Mutual Fund,Firm D,South,Manager 2,28-01-2023,35877.40663,49183.08108,0.205875693,616,197
169,CUST5610,ACC24981,Savings,Payment,Home Loan,Firm D,West,Manager 1,28-01-2023,68900.80686,80270.47301,0.333463097,364,7
167,CUST1776,ACC57516,Savings,Deposit,Savings Account,Firm E,South,Manager 2,28-03-2024,58276.26912,96764.99789,0.546077038,672,13
26,CUST7887,ACC49395,Loan,Payment,Mutual Fund,Firm E,North,Manager 1,11-04-2023,71256.24521,31240.31792,0.025737232,516,232
197,CUST1776,ACC41829,Current,Payment,Mutual Fund,Firm C,South,Manager 4,16-08-2023,53973.43114,67695.44119,0.337833332,658,225
188,CUST9420,ACC18140,Savings,Deposit,Savings Account,Firm C,West,Manager 3,21-10-2023,59369.98045,137050.9798,0.667606535,429,98
38,CUST5121,ACC13357,Current,Transfer,Home Loan,Firm C,West,Manager 3,17-01-2023,31812.44391,67302.48361,0.534448057,507,139
93,CUST6565,ACC29477,Credit,Deposit,Home Loan,Firm E,East,Manager 3,15-05-2024,3997.036137,98370.19266,0.609643523,843,158
130,CUST5609,ACC51009,Current,Payment,Home Loan,Firm A,West,Manager 1,16-08-2023,118128.5672,74340.45584,0.606257363,634,35
10,CUST2805,ACC10117,Savings,Transfer,Credit Card,Firm A,North,Manager 3,01-06-2023,40222.59774,94099.95036,0.744721163,711,41
110,CUST3762,ACC57872,Loan,Deposit,Credit Card,Firm D,North,Manager 2,11-04-2023,52283.52623,73757.55763,0.217107741,741,222
195,CUST2427,ACC49422,Credit,Deposit,Mutual Fund,Firm A,West,Manager 4,18-08-2023,82845.31659,54471.97983,0.815007098,452,115
126,CUST5500,ACC35419,Savings,Deposit,Credit Card,Firm A,South,Manager 1,22-06-2024,37227.72072,71705.10551,0.223266237,760,42
184,CUST7255,ACC90887,Current,Deposit,Home Loan,Firm E,West,Manager 1,20-10-2023,11812.7746,41441.58884,0.127201573,504,72
85,CUST8318,ACC33287,Savings,Transfer,Savings Account,Firm A,West,Manager 1,18-08-2023,3208.565062,92345.48415,0.657938031,536,172
29,CUST4003,ACC45521,Credit,Withdrawal,Personal Loan,Firm A,East,Manager 3,14-07-2023,39577.12989,92396.40127,0.451407354,617,135
167,CUST9525,ACC25132,Savings,Transfer,Home Loan,Firm B,South,Manager 3,05-05-2023,52497.26235,56559.61812,0.775764553,718,87
161,CUST9248,ACC30787,Savings,Transfer,Credit Card,Firm C,South,Manager 3,18-06-2023,76142.50495,27158.43922,0.611815013,337,109
150,CUST2578,ACC29477,Loan,Deposit,Personal Loan,Firm C,West,Manager 3,04-05-2023,87224.8448,91059.10321,0.379146718,551,123
69,CUST6029,ACC51593,Current,Deposit,Home Loan,Firm B,West,Manager 4,08-01-2024,93937.94765,92300.782,0.605475759,621,138
48,CUST3153,ACC71388,Loan,Payment,Mutual Fund,Firm B,South,Manager 1,06-11-2023,49104.93573,64952.73863,0.554535209,836,47
155,CUST3015,ACC51593,Loan,Withdrawal,Credit Card,Firm E,West,Manager 3,30-07-2023,87421.92578,82220.29537,0.263750375,660,166
143,CUST4855,ACC28292,Loan,Payment,Home Loan,Firm B,Central,Manager 4,21-02-2024,42626.26484,51687.66788,0.318083634,485,236
86,CUST2694,ACC28292,Credit,Transfer,Personal Loan,Firm C,South,Manager 4,21-01-2023,61619.08836,83604.90341,0.379214794,638,161
47,CUST4126,ACC65545,Credit,Withdrawal,Credit Card,Firm B,South,Manager 1,17-02-2024,-16109.47732,82225.00168,0.640823057,627,131
162,CUST5320,ACC21878,Loan,Transfer,Credit Card,Firm C,West,Manager 2,01-03-2024,86457.82325,82227.60167,0.546241676,472,170
106,CUST7002,ACC33287,Loan,Transfer,Mutual Fund,Firm B,Central,Manager 4,19-06-2023,93219.44101,100804.6935,0.494389424,403,205
168,CUST6292,ACC21719,Savings,Transfer,Home Loan,Firm E,Central,Manager 4,15-01-2023,49291.35191,77328.83082,0.591971333,385,7
187,CUST6292,ACC21878,Credit,Deposit,Personal Loan,Firm C,Central,Manager 3,07-11-2023,59979.76823,12277.12233,0.350251294,374,86
196,CUST7493,ACC99409,Savings,Payment,Credit Card,Firm A,North,Manager 1,08-03-2023,46300.82242,117524.5769,-0.108030383,555,223
109,CUST1888,ACC30787,Savings,Transfer,Home Loan,Firm D,North,Manager 3,06-02-2024,40988.81589,91528.14804,0.420571664,764,232
78,CUST1609,ACC28305,Current,Deposit,Credit Card,Firm E,East,Manager 3,17-07-2023,97653.34502,77891.23917,0.496732089,733,189
70,CUST5105,ACC32627,Credit,Payment,Credit Card,Firm E,South,Manager 2,13-06-2024,-3723.918966,26315.20003,0.28501726,687,226
104,CUST9962,ACC40952,Current,Transfer,Personal Loan,Firm E,West,Manager 2,29-05-2023,17037.55628,53305.15696,0.170473151,454,214
102,CUST9843,ACC40952,Current,Payment,Mutual Fund,Firm E,North,Manager 4,20-06-2023,42895.37936,103283.4147,0.933375294,687,134
32,CUST8028,ACC82298,Loan,Payment,Home Loan,Firm E,West,Manager 2,24-11-2023,92845.54108,50399.5383,0.537084962,415,127
84,CUST5664,ACC64022,Savings,Deposit,Credit Card,Firm A,North,Manager 2,07-06-2024,75353.75036,88962.81185,0.692171995,667,200
180,CUST4438,ACC91723,Credit,Withdrawal,Credit Card,Firm C,West,Manager 4,26-10-2023,18055.24235,156464.7588,0.379032895,336,108
54,CUST2694,ACC35163,Credit,Transfer,Credit Card,Firm D,East,Manager 1,20-01-2024,34609.33769,100708.3889,0.412738181,662,144
93,CUST9216,ACC76597,Current,Deposit,Credit Card,Firm B,South,Manager 4,02-01-2023,62725.19708,27504.63585,0.799888871,596,168
154,CUST2412,ACC21878,Loan,Transfer,Home Loan,Firm D,West,Manager 1,20-04-2024,36300.67496,21935.20038,1.114921478,315,135
165,CUST1738,ACC40952,Current,Withdrawal,Home Loan,Firm D,North,Manager 1,06-09-2023,70802.98982,57500.5844,0.606729618,770,118
